,First AdjEM,First AdjO,First AdjD,First AdjT,First Luck,Second AdjEM,Second AdjO,Second AdjD,Second AdjT,Second Luck,Location,Result
5988,-1.28,97.6,98.9,68.2,0.022,-8.09,97.3,105.4,67.8,0.128,1,0
5989,-1.28,97.6,98.9,68.2,0.022,-9.94,97.1,107.0,70.3,-0.034,1,1
5990,-1.28,97.6,98.9,68.2,0.022,-9.2,93.3,102.5,63.7,-0.002,0,1
5991,-1.28,97.6,98.9,68.2,0.022,-12.31,93.7,106.0,69.3,0.034,0,1
5992,-1.28,97.6,98.9,68.2,0.022,-8.09,97.3,105.4,67.8,0.128,0,1
5993,-1.28,97.6,98.9,68.2,0.022,-6.55,96.6,103.2,69.4,0.028,0,1
5994,-1.28,97.6,98.9,68.2,0.022,27.49,119.2,91.7,69.3,0.041,0,0
5995,-1.31,102.9,104.2,67.4,0.022,11.76,108.3,96.6,68.0,-0.001,-1,0
5996,-1.31,102.9,104.2,67.4,0.022,15.6,103.8,88.2,67.6,-0.074,-1,1
5997,-1.31,102.9,104.2,67.4,0.022,8.04,110.2,102.1,68.8,0.039,1,1
5998,-1.31,102.9,104.2,67.4,0.022,16.57,115.2,98.6,71.9,-0.022,-1,0
5999,-1.31,102.9,104.2,67.4,0.022,13.2,111.1,97.9,64.9,-0.028,0,1
6000,-1.31,102.9,104.2,67.4,0.022,-4.15,105.6,109.7,67.5,0.01,0,1
6001,-1.31,102.9,104.2,67.4,0.022,2.64,107.0,104.3,66.7,0.038,0,1
6002,-1.31,102.9,104.2,67.4,0.022,-10.52,99.4,109.9,69.2,0.059,-1,1
6003,-1.31,102.9,104.2,67.4,0.022,-31.57,79.4,110.9,62.3,-0.055,-1,1
6004,-1.31,102.9,104.2,67.4,0.022,-10.22,102.8,113.0,72.8,-0.011,-1,0
6005,-1.31,102.9,104.2,67.4,0.022,14.76,111.9,97.1,67.5,0.052,0,0
6006,-1.31,102.9,104.2,67.4,0.022,-15.16,98.4,113.6,66.7,-0.067,1,1
6007,-1.31,102.9,104.2,67.4,0.022,-7.49,102.8,110.3,66.6,0.002,1,1
6008,-1.31,102.9,104.2,67.4,0.022,-17.04,91.7,108.8,66.8,-0.047,1,1
6009,-1.31,102.9,104.2,67.4,0.022,-1.98,103.3,105.3,67.8,-0.015,-1,1
6010,-1.31,102.9,104.2,67.4,0.022,-5.67,98.6,104.3,68.4,0.077,-1,1
6011,-1.31,102.9,104.2,67.4,0.022,-17.04,91.7,108.8,66.8,-0.047,-1,0
6012,-1.31,102.9,104.2,67.4,0.022,-18.52,91.9,110.4,64.7,-0.116,-1,1
6013,-1.31,102.9,104.2,67.4,0.022,-10.52,99.4,109.9,69.2,0.059,1,1
6014,-1.31,102.9,104.2,67.4,0.022,-2.09,100.9,103.0,64.1,-0.004,-1,0
6015,-1.31,102.9,104.2,67.4,0.022,-0.28,106.3,106.6,68.9,0.003,-1,0
6016,-1.31,102.9,104.2,67.4,0.022,-7.49,102.8,110.3,66.6,0.002,-1,0
6017,-1.31,102.9,104.2,67.4,0.022,-15.16,98.4,113.6,66.7,-0.067,-1,1
6018,-1.31,102.9,104.2,67.4,0.022,-5.57,105.6,111.2,64.9,-0.019,1,1
6019,-1.31,102.9,104.2,67.4,0.022,-0.28,106.3,106.6,68.9,0.003,1,0
6020,-1.31,102.9,104.2,67.4,0.022,-2.09,100.9,103.0,64.1,-0.004,1,0
6021,-1.31,102.9,104.2,67.4,0.022,-5.67,98.6,104.3,68.4,0.077,1,0
6022,-1.31,102.9,104.2,67.4,0.022,-1.98,103.3,105.3,67.8,-0.015,1,1
6023,-1.31,102.9,104.2,67.4,0.022,-31.57,79.4,110.9,62.3,-0.055,1,1
6024,-1.31,102.9,104.2,67.4,0.022,-0.28,106.3,106.6,68.9,0.003,-1,0
6025,-1.32,103.8,105.1,72.6,0.112,3.27,99.3,96.0,67.3,-0.089,-1,0
6026,-1.32,103.8,105.1,72.6,0.112,11.36,110.1,98.8,66.3,-0.083,-1,0
6027,-1.32,103.8,105.1,72.6,0.112,-16.68,93.1,109.8,65.8,0.039,-1,0
6028,-1.32,103.8,105.1,72.6,0.112,-20.07,91.2,111.3,67.1,0.059,0,1
6029,-1.32,103.8,105.1,72.6,0.112,-2.75,100.3,103.0,67.3,-0.047,-1,1
6030,-1.32,103.8,105.1,72.6,0.112,-2.43,98.6,101.1,64.7,-0.122,1,0
6031,-1.32,103.8,105.1,72.6,0.112,27.7,116.8,89.1,63.6,-0.012,-1,0
6032,-1.32,103.8,105.1,72.6,0.112,7.24,104.6,97.3,67.6,-0.051,-1,0
6033,-1.32,103.8,105.1,72.6,0.112,-6.32,103.0,109.4,62.3,-0.022,1,1
6034,-1.32,103.8,105.1,72.6,0.112,-6.77,104.1,110.9,68.2,0.099,-1,0
6035,-1.32,103.8,105.1,72.6,0.112,-19.71,91.5,111.2,64.6,0.032,-1,1
6036,-1.32,103.8,105.1,72.6,0.112,-14.17,101.3,115.5,67.4,-0.027,1,1
6037,-1.32,103.8,105.1,72.6,0.112,1.67,101.9,100.3,66.5,0.081,-1,0
6038,-1.32,103.8,105.1,72.6,0.112,-6.56,96.1,102.6,63.3,-0.036,1,1
6039,-1.32,103.8,105.1,72.6,0.112,-14.61,95.1,109.7,67.3,-0.075,1,1
6040,-1.32,103.8,105.1,72.6,0.112,-11.55,94.2,105.7,62.2,0.06,-1,1
6041,-1.32,103.8,105.1,72.6,0.112,-14.21,94.7,108.9,66.6,-0.037,1,1
6042,-1.32,103.8,105.1,72.6,0.112,-11.55,94.2,105.7,62.2,0.06,1,1
6043,-1.32,103.8,105.1,72.6,0.112,-5.51,99.7,105.2,72.4,0.033,1,1
6044,-1.32,103.8,105.1,72.6,0.112,-14.61,95.1,109.7,67.3,-0.075,-1,1
6045,-1.32,103.8,105.1,72.6,0.112,-6.56,96.1,102.6,63.3,-0.036,-1,1
6046,-1.32,103.8,105.1,72.6,0.112,-14.17,101.3,115.5,67.4,-0.027,-1,1
6047,-1.32,103.8,105.1,72.6,0.112,-5.51,99.7,105.2,72.4,0.033,-1,0
6048,-1.32,103.8,105.1,72.6,0.112,-19.71,91.5,111.2,64.6,0.032,1,1
6049,-1.32,103.8,105.1,72.6,0.112,-19.7,94.8,114.5,69.6,-0.051,1,1
6050,-1.32,103.8,105.1,72.6,0.112,-14.21,94.7,108.9,66.6,-0.037,-1,1
6051,-1.32,103.8,105.1,72.6,0.112,1.67,101.9,100.3,66.5,0.081,1,1
6052,-1.32,103.8,105.1,72.6,0.112,-19.71,91.5,111.2,64.6,0.032,1,1
6053,-1.32,103.8,105.1,72.6,0.112,-6.56,96.1,102.6,63.3,-0.036,1,1
6054,-1.32,103.8,105.1,72.6,0.112,1.67,101.9,100.3,66.5,0.081,1,1
6055,-1.32,103.8,105.1,72.6,0.112,-0.28,106.3,106.6,68.9,0.003,0,0
6056,-1.47,100.3,101.8,64.3,-0.044,13.36,111.2,97.8,68.6,0.01,-1,0
6057,-1.47,100.3,101.8,64.3,-0.044,16.24,115.5,99.3,65.0,-0.017,-1,0
6058,-1.47,100.3,101.8,64.3,-0.044,-11.47,94.0,105.5,68.5,-0.024,0,1
6059,-1.47,100.3,101.8,64.3,-0.044,-12.51,106.6,119.1,65.3,-0.084,0,0
6060,-1.47,100.3,101.8,64.3,-0.044,-7.49,102.8,110.3,66.6,0.002,-1,1
6061,-1.47,100.3,101.8,64.3,-0.044,4.41,108.2,103.8,67.2,-0.076,-1,1
6062,-1.47,100.3,101.8,64.3,-0.044,1.12,102.6,101.4,66.2,0.076,1,0
6063,-1.47,100.3,101.8,64.3,-0.044,-2.85,100.6,103.5,64.3,-0.072,1,0
6064,-1.47,100.3,101.8,64.3,-0.044,-13.6,93.7,107.4,69.2,0.025,-1,0
6065,-1.47,100.3,101.8,64.3,-0.044,-10.47,92.2,102.7,65.2,0.042,1,1
6066,-1.47,100.3,101.8,64.3,-0.044,-4.96,102.9,107.9,68.8,-0.029,-1,0
6067,-1.47,100.3,101.8,64.3,-0.044,-4.96,102.9,107.9,68.8,-0.029,1,1
6068,-1.47,100.3,101.8,64.3,-0.044,-7.8,97.4,105.2,68.2,0.045,1,1
6069,-1.47,100.3,101.8,64.3,-0.044,8.95,108.0,99.0,69.2,-0.006,-1,0
6070,-1.47,100.3,101.8,64.3,-0.044,-7.73,100.5,108.2,68.6,0.097,-1,1
6071,-1.47,100.3,101.8,64.3,-0.044,7.24,100.3,93.0,65.9,0.018,1,0
6072,-1.47,100.3,101.8,64.3,-0.044,-4.4,99.2,103.6,66.9,-0.01,1,0
6073,-1.47,100.3,101.8,64.3,-0.044,-5.77,98.1,103.9,66.3,0.111,-1,0
6074,-1.47,100.3,101.8,64.3,-0.044,1.12,102.6,101.4,66.2,0.076,-1,1
6075,-1.47,100.3,101.8,64.3,-0.044,-7.73,100.5,108.2,68.6,0.097,1,1
6076,-1.47,100.3,101.8,64.3,-0.044,8.95,108.0,99.0,69.2,-0.006,1,1
6077,-1.47,100.3,101.8,64.3,-0.044,-2.85,100.6,103.5,64.3,-0.072,-1,0
6078,-1.47,100.3,101.8,64.3,-0.044,-2.88,100.8,103.7,66.2,-0.048,-1,0
6079,-1.47,100.3,101.8,64.3,-0.044,-7.8,97.4,105.2,68.2,0.045,-1,1
6080,-1.47,100.3,101.8,64.3,-0.044,-4.4,99.2,103.6,66.9,-0.01,-1,0
6081,-1.47,100.3,101.8,64.3,-0.044,7.24,100.3,93.0,65.9,0.018,-1,0
6082,-1.47,100.3,101.8,64.3,-0.044,-5.77,98.1,103.9,66.3,0.111,1,1
6083,-1.47,100.3,101.8,64.3,-0.044,-2.88,100.8,103.7,66.2,-0.048,1,1
6084,-1.47,100.3,101.8,64.3,-0.044,1.12,102.6,101.4,66.2,0.076,0,0
6085,-1.5,105.0,106.5,68.0,-0.103,2.04,105.1,103.1,65.5,0.155,1,1
6086,-1.5,105.0,106.5,68.0,-0.103,-13.6,93.7,107.4,69.2,0.025,-1,0
6087,-1.5,105.0,106.5,68.0,-0.103,15.42,111.5,96.1,66.1,0.074,1,0
6088,-1.5,105.0,106.5,68.0,-0.103,-17.09,99.9,117.0,67.7,0.039,1,1
6089,-1.5,105.0,106.5,68.0,-0.103,11.45,109.3,97.8,67.9,-0.021,0,0
6090,-1.5,105.0,106.5,68.0,-0.103,3.39,106.9,103.5,71.0,-0.033,0,0
6091,-1.5,105.0,106.5,68.0,-0.103,11.4,113.2,101.7,67.1,-0.04,1,1
6092,-1.5,105.0,106.5,68.0,-0.103,-9.2,93.3,102.5,63.7,-0.002,1,0
6093,-1.5,105.0,106.5,68.0,-0.103,-17.64,95.5,113.1,65.6,0.04,-1,1
6094,-1.5,105.0,106.5,68.0,-0.103,-8.39,101.4,109.8,69.9,0.021,1,1
6095,-1.5,105.0,106.5,68.0,-0.103,-13.2,94.3,107.5,68.7,-0.02,1,1
6096,-1.5,105.0,106.5,68.0,-0.103,15.34,109.3,94.0,66.5,0.105,-1,0
6097,-1.5,105.0,106.5,68.0,-0.103,-2.63,102.7,105.4,65.1,-0.024,-1,0
6098,-1.5,105.0,106.5,68.0,-0.103,9.48,108.8,99.3,66.2,-0.006,-1,0
6099,-1.5,105.0,106.5,68.0,-0.103,7.99,104.8,96.8,67.2,-0.09,1,1
6100,-1.5,105.0,106.5,68.0,-0.103,11.4,113.2,101.7,67.1,-0.04,-1,0
6101,-1.5,105.0,106.5,68.0,-0.103,-14.19,92.6,106.8,64.1,-0.065,1,1
6102,-1.5,105.0,106.5,68.0,-0.103,-14.19,92.6,106.8,64.1,-0.065,-1,0
6103,-1.5,105.0,106.5,68.0,-0.103,9.48,108.8,99.3,66.2,-0.006,1,0
6104,-1.5,105.0,106.5,68.0,-0.103,8.45,110.6,102.2,67.3,0.04,-1,0
6105,-1.5,105.0,106.5,68.0,-0.103,16.52,108.6,92.1,64.7,0.012,-1,0
6106,-1.5,105.0,106.5,68.0,-0.103,3.7,102.5,98.8,62.1,-0.071,1,0
6107,-1.5,105.0,106.5,68.0,-0.103,-2.63,102.7,105.4,65.1,-0.024,1,1
6108,-1.5,105.0,106.5,68.0,-0.103,-4.78,98.3,103.0,69.2,-0.066,-1,0
6109,-1.5,105.0,106.5,68.0,-0.103,8.45,110.6,102.2,67.3,0.04,1,0
6110,-1.5,105.0,106.5,68.0,-0.103,7.99,104.8,96.8,67.2,-0.09,-1,0
6111,-1.5,105.0,106.5,68.0,-0.103,16.52,108.6,92.1,64.7,0.012,1,0
6112,-1.5,105.0,106.5,68.0,-0.103,3.7,102.5,98.8,62.1,-0.071,-1,0
6113,-1.5,105.0,106.5,68.0,-0.103,-4.78,98.3,103.0,69.2,-0.066,1,1
6114,-1.5,105.0,106.5,68.0,-0.103,-4.78,98.3,103.0,69.2,-0.066,0,1
6115,-1.5,105.0,106.5,68.0,-0.103,8.45,110.6,102.2,67.3,0.04,0,0
6116,-1.59,98.7,100.3,67.0,0.082,3.89,102.6,98.7,63.9,0.008,-1,0
6117,-1.59,98.7,100.3,67.0,0.082,1.97,105.1,103.2,65.1,-0.005,1,1
6118,-1.59,98.7,100.3,67.0,0.082,-19.95,96.6,116.5,67.4,-0.02,0,0
6119,-1.59,98.7,100.3,67.0,0.082,-12.64,96.0,108.7,68.9,-0.041,0,1
6120,-1.59,98.7,100.3,67.0,0.082,3.49,105.4,101.9,67.5,-0.108,-1,1
6121,-1.59,98.7,100.3,67.0,0.082,12.67,110.2,97.6,65.4,-0.018,-1,0
6122,-1.59,98.7,100.3,67.0,0.082,-8.72,102.8,111.5,70.6,0.109,1,0
6123,-1.59,98.7,100.3,67.0,0.082,-7.94,99.9,107.8,69.3,-0.086,-1,1
6124,-1.59,98.7,100.3,67.0,0.082,-13.5,87.3,100.8,66.6,0.034,1,1
6125,-1.59,98.7,100.3,67.0,0.082,-1.81,105.6,107.4,64.7,0.023,-1,1
6126,-1.59,98.7,100.3,67.0,0.082,3.08,105.7,102.7,63.8,0.114,-1,1
6127,-1.59,98.7,100.3,67.0,0.082,-4.28,97.7,102.0,65.2,-0.027,-1,0
6128,-1.59,98.7,100.3,67.0,0.082,1.3,102.6,101.3,67.0,-0.078,1,1
6129,-1.59,98.7,100.3,67.0,0.082,0.26,101.0,100.8,64.5,0.015,1,1
6130,-1.59,98.7,100.3,67.0,0.082,-8.4,101.0,109.4,67.7,0.005,-1,1
6131,-1.59,98.7,100.3,67.0,0.082,-1.15,101.5,102.6,69.6,-0.022,-1,0
6132,-1.59,98.7,100.3,67.0,0.082,1.18,102.8,101.6,66.5,-0.04,-1,0
6133,-1.59,98.7,100.3,67.0,0.082,1.18,102.8,101.6,66.5,-0.04,1,1
6134,-1.59,98.7,100.3,67.0,0.082,1.6,101.5,99.9,67.3,0.062,-1,1
6135,-1.59,98.7,100.3,67.0,0.082,-7.3,96.1,103.4,66.0,0.038,-1,1
6136,-1.59,98.7,100.3,67.0,0.082,-1.12,99.9,101.0,68.3,0.065,1,1
6137,-1.59,98.7,100.3,67.0,0.082,-15.18,96.9,112.1,66.7,0.075,1,0
6138,-1.59,98.7,100.3,67.0,0.082,0.26,101.0,100.8,64.5,0.015,-1,1
6139,-1.59,98.7,100.3,67.0,0.082,1.3,102.6,101.3,67.0,-0.078,-1,0
6140,-1.59,98.7,100.3,67.0,0.082,-4.28,97.7,102.0,65.2,-0.027,1,1
6141,-1.59,98.7,100.3,67.0,0.082,3.08,105.7,102.7,63.8,0.114,1,0
6142,-1.59,98.7,100.3,67.0,0.082,-15.18,96.9,112.1,66.7,0.075,0,1
6143,-1.59,98.7,100.3,67.0,0.082,-1.15,101.5,102.6,69.6,-0.022,0,0
6144,-1.59,98.7,100.3,67.0,0.082,3.38,104.1,100.7,70.3,0.04,0,0
6145,-1.62,103.4,105.0,71.7,0.041,-10.76,94.9,105.6,67.1,-0.004,-1,1
6146,-1.62,103.4,105.0,71.7,0.041,-14.41,97.1,111.5,64.8,-0.041,-1,1
6147,-1.62,103.4,105.0,71.7,0.041,4.41,108.2,103.8,67.2,-0.076,1,1
6148,-1.62,103.4,105.0,71.7,0.041,9.31,105.3,96.0,62.0,-0.037,-1,0
6149,-1.62,103.4,105.0,71.7,0.041,-14.61,95.1,109.7,67.3,-0.075,1,1
6150,-1.62,103.4,105.0,71.7,0.041,-7.8,97.4,105.2,68.2,0.045,-1,1
6151,-1.62,103.4,105.0,71.7,0.041,-11.71,92.0,103.7,72.2,-0.017,1,1
6152,-1.62,103.4,105.0,71.7,0.041,18.86,115.0,96.1,63.3,-0.062,-1,0
6153,-1.62,103.4,105.0,71.7,0.041,11.45,115.4,104.0,67.6,-0.065,-1,0
6154,-1.62,103.4,105.0,71.7,0.041,-2.43,98.6,101.1,64.7,-0.122,1,1
6155,-1.62,103.4,105.0,71.7,0.041,-3.34,106.2,109.5,67.6,0.031,-1,0
6156,-1.62,103.4,105.0,71.7,0.041,6.03,112.3,106.3,66.9,0.04,-1,0
6157,-1.62,103.4,105.0,71.7,0.041,1.98,100.7,98.8,68.8,0.063,-1,0
6158,-1.62,103.4,105.0,71.7,0.041,-4.68,97.8,102.4,67.2,-0.045,1,1
6159,-1.62,103.4,105.0,71.7,0.041,-2.75,100.3,103.0,67.3,-0.047,-1,1
6160,-1.62,103.4,105.0,71.7,0.041,6.03,112.3,106.3,66.9,0.04,1,1
6161,-1.62,103.4,105.0,71.7,0.041,-3.34,106.2,109.5,67.6,0.031,1,0
6162,-1.62,103.4,105.0,71.7,0.041,-21.02,93.2,114.2,69.5,-0.004,1,1
6163,-1.62,103.4,105.0,71.7,0.041,-2.75,100.3,103.0,67.3,-0.047,1,0
6164,-1.62,103.4,105.0,71.7,0.041,-2.43,98.6,101.1,64.7,-0.122,-1,0
6165,-1.62,103.4,105.0,71.7,0.041,-4.68,97.8,102.4,67.2,-0.045,-1,0
6166,-1.62,103.4,105.0,71.7,0.041,1.98,100.7,98.8,68.8,0.063,1,1
6167,-1.62,103.4,105.0,71.7,0.041,-21.02,93.2,114.2,69.5,-0.004,-1,1
6168,-1.62,103.4,105.0,71.7,0.041,6.03,112.3,106.3,66.9,0.04,0,0
6169,-1.69,100.9,102.6,64.3,-0.078,-4.66,102.6,107.3,68.8,0.076,-1,0
6170,-1.69,100.9,102.6,64.3,-0.078,-7.73,100.5,108.2,68.6,0.097,1,1
6171,-1.69,100.9,102.6,64.3,-0.078,-4.78,98.3,103.0,69.2,-0.066,0,0
6172,-1.69,100.9,102.6,64.3,-0.078,-0.86,102.7,103.5,67.7,0.074,0,0
6173,-1.69,100.9,102.6,64.3,-0.078,-3.34,106.2,109.5,67.6,0.031,0,0
6174,-1.69,100.9,102.6,64.3,-0.078,2.22,105.9,103.7,66.1,0.115,1,1
6175,-1.69,100.9,102.6,64.3,-0.078,-0.86,102.7,103.5,67.7,0.074,-1,0
6176,-1.69,100.9,102.6,64.3,-0.078,4.84,105.9,101.1,64.8,-0.108,-1,1
6177,-1.69,100.9,102.6,64.3,-0.078,-17.33,90.2,107.5,68.8,0.015,-1,1
6178,-1.69,100.9,102.6,64.3,-0.078,12.31,101.1,88.8,68.6,0.059,1,0
6179,-1.69,100.9,102.6,64.3,-0.078,9.45,108.1,98.7,66.8,0.061,-1,0
6180,-1.69,100.9,102.6,64.3,-0.078,2.27,104.7,102.4,73.5,-0.035,1,0
6181,-1.69,100.9,102.6,64.3,-0.078,-8.8,97.3,106.1,66.7,0.05,-1,1
6182,-1.69,100.9,102.6,64.3,-0.078,-13.2,94.3,107.5,68.7,-0.02,1,1
6183,-1.69,100.9,102.6,64.3,-0.078,0.17,100.7,100.5,66.6,0.039,1,0
6184,-1.69,100.9,102.6,64.3,-0.078,-4.15,105.6,109.7,67.5,0.01,-1,0
6185,-1.69,100.9,102.6,64.3,-0.078,12.98,105.8,92.8,59.3,0.001,-1,0
6186,-1.69,100.9,102.6,64.3,-0.078,-2.52,104.9,107.4,65.5,0.095,-1,0
6187,-1.69,100.9,102.6,64.3,-0.078,-2.52,104.9,107.4,65.5,0.095,1,1
6188,-1.69,100.9,102.6,64.3,-0.078,-5.74,101.2,106.9,72.3,-0.017,1,1
6189,-1.69,100.9,102.6,64.3,-0.078,4.9,106.6,101.7,68.6,-0.033,1,0
6190,-1.69,100.9,102.6,64.3,-0.078,3.49,105.4,101.9,67.5,-0.108,-1,0
6191,-1.69,100.9,102.6,64.3,-0.078,8.22,106.6,98.4,67.1,-0.014,-1,0
6192,-1.69,100.9,102.6,64.3,-0.078,13.67,112.4,98.8,68.9,-0.035,1,1
6193,-1.69,100.9,102.6,64.3,-0.078,-5.74,101.2,106.9,72.3,-0.017,-1,0
6194,-1.69,100.9,102.6,64.3,-0.078,4.9,106.6,101.7,68.6,-0.033,-1,0
6195,-1.69,100.9,102.6,64.3,-0.078,3.49,105.4,101.9,67.5,-0.108,1,1
6196,-1.69,100.9,102.6,64.3,-0.078,-8.8,97.3,106.1,66.7,0.05,1,1
6197,-1.69,100.9,102.6,64.3,-0.078,7.3,105.6,98.3,68.5,0.025,-1,0
6198,-1.69,100.9,102.6,64.3,-0.078,8.22,106.6,98.4,67.1,-0.014,1,1
6199,-1.69,100.9,102.6,64.3,-0.078,0.17,100.7,100.5,66.6,0.039,0,0
6200,-1.76,99.7,101.5,64.0,0.05,-6.04,101.2,107.2,70.5,0.011,1,0
6201,-1.76,99.7,101.5,64.0,0.05,11.76,108.3,96.6,68.0,-0.001,-1,0
6202,-1.76,99.7,101.5,64.0,0.05,2.04,105.1,103.1,65.5,0.155,1,1
6203,-1.76,99.7,101.5,64.0,0.05,10.91,109.6,98.7,64.8,-0.015,1,1
6204,-1.76,99.7,101.5,64.0,0.05,12.27,107.2,94.9,67.8,-0.053,1,0
6205,-1.76,99.7,101.5,64.0,0.05,-6.01,103.8,109.8,68.3,0.044,1,0
6206,-1.76,99.7,101.5,64.0,0.05,5.18,107.1,101.9,65.1,0.006,1,0
6207,-1.76,99.7,101.5,64.0,0.05,11.23,107.6,96.4,59.5,0.025,-1,0
6208,-1.76,99.7,101.5,64.0,0.05,4.41,108.2,103.8,67.2,-0.076,1,1
6209,-1.76,99.7,101.5,64.0,0.05,1.12,102.6,101.4,66.2,0.076,1,0
6210,-1.76,99.7,101.5,64.0,0.05,13.07,110.3,97.2,73.6,-0.101,-1,1
6211,-1.76,99.7,101.5,64.0,0.05,0.49,100.2,99.7,61.5,0.047,1,1
6212,-1.76,99.7,101.5,64.0,0.05,15.25,112.4,97.2,65.6,0.017,1,0
6213,-1.76,99.7,101.5,64.0,0.05,3.59,103.0,99.4,67.0,0.001,-1,0
6214,-1.76,99.7,101.5,64.0,0.05,4.55,104.5,100.0,64.9,-0.08,1,1
6215,-1.76,99.7,101.5,64.0,0.05,11.45,115.4,104.0,67.6,-0.065,-1,0
6216,-1.76,99.7,101.5,64.0,0.05,3.59,103.0,99.4,67.0,0.001,1,1
6217,-1.76,99.7,101.5,64.0,0.05,11.23,107.6,96.4,59.5,0.025,1,0
6218,-1.76,99.7,101.5,64.0,0.05,11.36,110.1,98.8,66.3,-0.083,-1,0
6219,-1.76,99.7,101.5,64.0,0.05,11.45,115.4,104.0,67.6,-0.065,1,1
6220,-1.76,99.7,101.5,64.0,0.05,4.55,104.5,100.0,64.9,-0.08,-1,0
6221,-1.76,99.7,101.5,64.0,0.05,15.56,110.7,95.1,70.6,-0.001,-1,0
6222,-1.76,99.7,101.5,64.0,0.05,18.86,115.0,96.1,63.3,-0.062,1,0
6223,-1.76,99.7,101.5,64.0,0.05,18.86,115.0,96.1,63.3,-0.062,-1,0
6224,-1.76,99.7,101.5,64.0,0.05,6.2,105.3,99.1,67.8,0.075,-1,1
6225,-1.76,99.7,101.5,64.0,0.05,3.55,109.6,106.0,66.9,-0.076,1,1
6226,-1.76,99.7,101.5,64.0,0.05,20.13,114.4,94.3,70.2,0.072,-1,1
6227,-1.76,99.7,101.5,64.0,0.05,1.2,100.4,99.2,68.0,-0.021,1,0
6228,-1.76,99.7,101.5,64.0,0.05,14.8,113.9,99.1,67.7,0.088,1,0
6229,-1.76,99.7,101.5,64.0,0.05,25.15,121.1,95.9,67.3,-0.01,1,0
6230,-1.76,99.7,101.5,64.0,0.05,15.25,112.4,97.2,65.6,0.017,-1,0
6231,-1.76,99.7,101.5,64.0,0.05,4.55,104.5,100.0,64.9,-0.08,0,0
6232,-1.81,105.6,107.4,64.7,0.023,19.46,109.9,90.4,70.7,0.038,-1,0
6233,-1.81,105.6,107.4,64.7,0.023,0.89,105.9,105.0,68.3,0.115,-1,0
6234,-1.81,105.6,107.4,64.7,0.023,11.45,109.3,97.8,67.9,-0.021,-1,0
6235,-1.81,105.6,107.4,64.7,0.023,-17.09,99.9,117.0,67.7,0.039,0,1
6236,-1.81,105.6,107.4,64.7,0.023,8.22,106.6,98.4,67.1,-0.014,0,0
6237,-1.81,105.6,107.4,64.7,0.023,-4.32,104.7,109.0,66.2,-0.116,-1,1
6238,-1.81,105.6,107.4,64.7,0.023,1.6,101.5,99.9,67.3,0.062,1,1
6239,-1.81,105.6,107.4,64.7,0.023,1.3,102.6,101.3,67.0,-0.078,-1,1
6240,-1.81,105.6,107.4,64.7,0.023,-7.3,96.1,103.4,66.0,0.038,1,1
6241,-1.81,105.6,107.4,64.7,0.023,-2.96,104.4,107.4,70.2,0.072,-1,0
6242,-1.81,105.6,107.4,64.7,0.023,-1.59,98.7,100.3,67.0,0.082,1,0
6243,-1.81,105.6,107.4,64.7,0.023,-1.12,105.0,106.1,69.1,0.162,1,1
6244,-1.81,105.6,107.4,64.7,0.023,11.02,113.9,102.9,64.8,-0.072,-1,0
6245,-1.81,105.6,107.4,64.7,0.023,-0.18,110.3,110.5,68.9,-0.032,1,1
6246,-1.81,105.6,107.4,64.7,0.023,-0.66,100.5,101.2,62.2,0.037,1,1
6247,-1.81,105.6,107.4,64.7,0.023,-6.04,101.2,107.2,70.5,0.011,-1,1
6248,-1.81,105.6,107.4,64.7,0.023,-1.25,107.7,108.9,65.3,0.021,-1,0
6249,-1.81,105.6,107.4,64.7,0.023,-11.29,99.0,110.3,68.2,0.074,1,1
6250,-1.81,105.6,107.4,64.7,0.023,-1.12,105.0,106.1,69.1,0.162,-1,0
6251,-1.81,105.6,107.4,64.7,0.023,11.02,113.9,102.9,64.8,-0.072,1,0
6252,-1.81,105.6,107.4,64.7,0.023,5.03,106.5,101.5,64.2,-0.031,1,1
6253,-1.81,105.6,107.4,64.7,0.023,11.51,109.0,97.5,64.7,0.007,-1,0
6254,-1.81,105.6,107.4,64.7,0.023,11.51,109.0,97.5,64.7,0.007,1,0
6255,-1.81,105.6,107.4,64.7,0.023,-0.18,110.3,110.5,68.9,-0.032,-1,0
6256,-1.81,105.6,107.4,64.7,0.023,-0.66,100.5,101.2,62.2,0.037,-1,1
6257,-1.81,105.6,107.4,64.7,0.023,-1.25,107.7,108.9,65.3,0.021,1,1
6258,-1.81,105.6,107.4,64.7,0.023,-11.29,99.0,110.3,68.2,0.074,-1,0
6259,-1.81,105.6,107.4,64.7,0.023,-6.04,101.2,107.2,70.5,0.011,1,0
6260,-1.81,105.6,107.4,64.7,0.023,5.03,106.5,101.5,64.2,-0.031,-1,0
6261,-1.81,105.6,107.4,64.7,0.023,-11.29,99.0,110.3,68.2,0.074,0,1
6262,-1.81,105.6,107.4,64.7,0.023,11.02,113.9,102.9,64.8,-0.072,0,0
6263,-1.98,103.3,105.3,67.8,-0.015,12.94,110.1,97.2,68.0,0.026,-1,0
6264,-1.98,103.3,105.3,67.8,-0.015,3.12,104.2,101.1,67.6,0.034,1,0
6265,-1.98,103.3,105.3,67.8,-0.015,-7.8,97.4,105.2,68.2,0.045,1,1
6266,-1.98,103.3,105.3,67.8,-0.015,-11.71,92.0,103.7,72.2,-0.017,1,1
